,Province_NL,Arrondissement_NL,Arrondissement_FR,Municipality,Province,Province_FR,Province_DE,C_NIS5,Commune_NL,Commune_FR,Commune_DE,StatistischeSector_code_Secteurstatistique,Sector_NL,Sector_FR,Sector_DE,C_NIS6
3438,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B00-,HOFSTADE-KERN,HOFSTADE-KERN,HOFSTADE-KERN,23096B
3439,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B011,STEPPEKE,STEPPEKE,STEPPEKE,23096B
3440,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B022,AMBROOS,AMBROOS,AMBROOS,23096B
3441,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B08-,RIJKSDOMEIN - HEIDE,RIJKSDOMEIN - HEIDE,RIJKSDOMEIN - HEIDE,23096B
3442,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B114,RIJKSDOMEIN,RIJKSDOMEIN,RIJKSDOMEIN,23096B
3443,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B19-,MOLENHEIDE,MOLENHEIDE,MOLENHEIDE,23096B
3444,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B212,VAARTDIJK,VAARTDIJK,VAARTDIJK,23096B
3445,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B223,MUIZENSTRAAT - HANSWIJKHOEK,MUIZENSTRAAT - HANSWIJKHOEK,MUIZENSTRAAT - HANSWIJKHOEK,23096B
3446,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096B291,WERFHEIDE,WERFHEIDE,WERFHEIDE,23096B
3447,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096C00-,WEERDE-CENTRUM,WEERDE-CENTRUM,WEERDE-CENTRUM,23096C
3448,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096C01-,WEERDENHOEK,WEERDENHOEK,WEERDENHOEK,23096C
3449,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096C09-,KETELVELD,KETELVELD,KETELVELD,23096C
3450,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096D00-,ELEWIJT-KERN,ELEWIJT-KERN,ELEWIJT-KERN,23096D
3451,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096D012,DIEPENDAAL,DIEPENDAAL,DIEPENDAAL,23096D
3452,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096D022,SOLARIUM,SOLARIUM,SOLARIUM,23096D
3453,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096D081,ELEWIJT-VERSPREIDE BEWONING,ELEWIJT-VERSPREIDE BEWONING,ELEWIJT-VERSPREIDE BEWONING,23096D
3454,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096D091,BAREBEEK-NOORD,BAREBEEK-NOORD,BAREBEEK-NOORD,23096D
3455,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096D183,STEEN,STEEN,STEEN,23096D
3456,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E000,EPPEGEM - DORP,EPPEGEM - DORP,EPPEGEM - DORP,23096E
3457,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E01-,MOLENHOEK,MOLENHOEK,MOLENHOEK,23096E
3458,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E022,EPPEGEM - DRIES,EPPEGEM - DRIES,EPPEGEM - DRIES,23096E
3459,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E032,NEDERGEM,NEDERGEM,NEDERGEM,23096E
3460,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E043,SCHRANS,SCHRANS,SCHRANS,23096E
3461,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E081,ELEWIJTSESTEENWEG,ELEWIJTSESTEENWEG,ELEWIJTSESTEENWEG,23096E
3462,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Zemst,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23096,Zemst,Zemst,Zemst,23096E0PN,MOT-RIJKENHOEK-GESELARENDRIES,MOT-RIJKENHOEK-GESELARENDRIES,MOT-RIJKENHOEK-GESELARENDRIES,23096E
3463,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,2309711PQ,HOF TE KATTEM,HOF TE KATTEM,HOF TE KATTEM,230971
3464,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A00-,PAMEL-KERN,PAMEL-KERN,PAMEL-KERN,23097A
3465,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A012,PUTTENBERG,PUTTENBERG,PUTTENBERG,23097A
3466,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A023,KAAI - TURFPUT,KAAI - TURFPUT,KAAI - TURFPUT,23097A
3467,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A091,PAMEL-VERSPREIDE BEWONING,PAMEL-VERSPREIDE BEWONING,PAMEL-VERSPREIDE BEWONING,23097A
3468,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A102,LEDEBERG-KERN,LEDEBERG-KERN,LEDEBERG-KERN,23097A
3469,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A183,LEDEBERG-NOORD,LEDEBERG-NOORD,LEDEBERG-NOORD,23097A
3470,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A191,LEDEBERG-VERSPREIDE BEWONING,LEDEBERG-VERSPREIDE BEWONING,LEDEBERG-VERSPREIDE BEWONING,23097A
3471,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A29-,KATTEM,KATTEM,KATTEM,23097A
3472,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A302,STRIJTEM-KERN,STRIJTEM-KERN,STRIJTEM-KERN,23097A
3473,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A382,BRAAMBOS,BRAAMBOS,BRAAMBOS,23097A
3474,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A391,STRIJTEM-VERSPREIDE BEWONING,STRIJTEM-VERSPREIDE BEWONING,STRIJTEM-VERSPREIDE BEWONING,23097A
3475,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A40-,O.L.VROUW-LOMBEEK-KERN,O.L.VROUW-LOMBEEK-KERN,O.L.VROUW-LOMBEEK-KERN,23097A
3476,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A413,PELMOLEN,PELMOLEN,PELMOLEN,23097A
3477,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A422,ROOSDAAL DE HOEK,ROOSDAAL DE HOEK,ROOSDAAL DE HOEK,23097A
3478,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A491,O.L.VROUW-LOMBEEK -VERSPR.BEW.,O.L.VROUW-LOMBEEK -VERSPR.BEW.,O.L.VROUW-LOMBEEK -VERSPR.BEW.,23097A
3479,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A502,POELK-ZUID,POELK-ZUID,POELK-ZUID,23097A
3480,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A514,POELK-NOORD,POELK-NOORD,POELK-NOORD,23097A
3481,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097A591,POELK-VERSPREIDE BEWONING,POELK-VERSPREIDE BEWONING,POELK-VERSPREIDE BEWONING,23097A
3482,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097B002,BORCHTLOMBEEK-KERN,BORCHTLOMBEEK-KERN,BORCHTLOMBEEK-KERN,23097B
3483,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097B081,BORCHTLOMBEEK-VERSPR. BEWONING,BORCHTLOMBEEK-VERSPR. BEWONING,BORCHTLOMBEEK-VERSPR. BEWONING,23097B
3484,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Roosdaal,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23097,Roosdaal,Roosdaal,Roosdaal,23097B191,KATTEM,KATTEM,KATTEM,23097B
3485,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A00-,DROGENBOS-KERN,DROGENBOS-KERN,DROGENBOS-KERN,23098A
3486,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A01-,DOELEN - FRANKVELD,DOELEN - FRANKVELD,DOELEN - FRANKVELD,23098A
3487,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A02-,WATERTOREN,WATERTOREN,WATERTOREN,23098A
3488,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A04-,KUIKENSTRAAT,KUIKENSTRAAT,KUIKENSTRAAT,23098A
3489,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A0MS,KANAAL-MOZART,KANAAL-MOZART,KANAAL-MOZART,23098A
3490,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A0NS,DORENT-ACEC,DORENT-ACEC,DORENT-ACEC,23098A
3491,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Drogenbos,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23098,Drogenbos,Drogenbos,Drogenbos,23098A0WS,RUISBROEK,RUISBROEK,RUISBROEK,23098A
3492,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A000,KRAAINEM-CENTRUM,KRAAINEM-CENTRUM,KRAAINEM-CENTRUM,23099A
3493,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A01-,NACHTEGALEN-VINKENLAAN-SOC.WON,NACHTEGALEN-VINKENLAAN-SOC.WON,NACHTEGALEN-VINKENLAAN-SOC.WON,23099A
3494,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A020,LAAG KRAAINEM - VILLAWIJK,LAAG KRAAINEM - VILLAWIJK,LAAG KRAAINEM - VILLAWIJK,23099A
3495,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A03-,LAAG KRAAINEM -KERN,LAAG KRAAINEM -KERN,LAAG KRAAINEM -KERN,23099A
3496,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A042,DEZANGRE,DEZANGRE,DEZANGRE,23099A
3497,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A091,ACHTER DE RING,ACHTER DE RING,ACHTER DE RING,23099A
3498,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A11-,KAPELLEVELD,KAPELLEVELD,KAPELLEVELD,23099A
3499,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A120,BOUVIER - WASHER,BOUVIER - WASHER,BOUVIER - WASHER,23099A
3500,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A13-,STOKKEL,STOKKEL,STOKKEL,23099A
3501,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A142,HONNEKINBERG,HONNEKINBERG,HONNEKINBERG,23099A
3502,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A153,GROENSTRAAT,GROENSTRAAT,GROENSTRAAT,23099A
3503,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A191,KRAAINEM GROEN VELD VERSP.BEW.,KRAAINEM GROEN VELD VERSP.BEW.,KRAAINEM GROEN VELD VERSP.BEW.,23099A
3504,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A211,PRINSENPUT - STOKKEL,PRINSENPUT - STOKKEL,PRINSENPUT - STOKKEL,23099A
3505,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A222,BOSDAL,BOSDAL,BOSDAL,23099A
3506,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A233,GOUVERNEMENTSWEG,GOUVERNEMENTSWEG,GOUVERNEMENTSWEG,23099A
3507,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Kraainem,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23099,Kraainem,Kraainem,Kraainem,23099A31-,VIER ARMEN,VIER ARMEN,VIER ARMEN,23099A
3508,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A00-,LINKEBEEK - CENTRUM,LINKEBEEK - CENTRUM,LINKEBEEK - CENTRUM,23100A
3509,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A011,KOEKOEKSBEEK-NOORD,KOEKOEKSBEEK-NOORD,KOEKOEKSBEEK-NOORD,23100A
3510,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A022,WIJNBRON,WIJNBRON,WIJNBRON,23100A
3511,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A10-,'T HOLLEKEN-KERN,'T HOLLEKEN-KERN,'T HOLLEKEN-KERN,23100A
3512,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A112,'T HOLLEKEN-STATION,'T HOLLEKEN-STATION,'T HOLLEKEN-STATION,23100A
3513,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A191,'T HOLLEKEN-VERSPR. BEWONING,'T HOLLEKEN-VERSPR. BEWONING,'T HOLLEKEN-VERSPR. BEWONING,23100A
3514,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Linkebeek,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23100,Linkebeek,Linkebeek,Linkebeek,23100A21-,DE PUT,DE PUT,DE PUT,23100A
3515,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A00-,SINT-GENESIUS-RODE-CENTRUM,SINT-GENESIUS-RODE-CENTRUM,SINT-GENESIUS-RODE-CENTRUM,23101A
3516,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A01-,TERMEULEN,TERMEULEN,TERMEULEN,23101A
3517,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A02-,KLEIN LUIK,KLEIN LUIK,KLEIN LUIK,23101A
3518,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A030,WAUTERBOS,WAUTERBOS,WAUTERBOS,23101A
3519,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A04-,BOESDAAL,BOESDAAL,BOESDAAL,23101A
3520,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A052,LEEFKERN - BOSSTRAAT,LEEFKERN - BOSSTRAAT,LEEFKERN - BOSSTRAAT,23101A
3521,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A091,ST-GENESIUS-RODE-VERSPR. BEW.,ST-GENESIUS-RODE-VERSPR. BEW.,ST-GENESIUS-RODE-VERSPR. BEW.,23101A
3522,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A10-,SINT-GENESIUS-RODE - DE HOEK,SINT-GENESIUS-RODE - DE HOEK,SINT-GENESIUS-RODE - DE HOEK,23101A
3523,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A111,GROTE HUT,GROTE HUT,GROTE HUT,23101A
3524,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A122,MEZENLAAN,MEZENLAAN,MEZENLAAN,23101A
3525,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A183,SINT-ANNA,SINT-ANNA,SINT-ANNA,23101A
3526,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A19-,GOLF,GOLF,GOLF,23101A
3527,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A212,TERKLUIZEN,TERKLUIZEN,TERKLUIZEN,23101A
3528,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A291,SINT-GERTRUDIS,SINT-GERTRUDIS,SINT-GERTRUDIS,23101A
3529,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A31-,TEN BROEK,TEN BROEK,TEN BROEK,23101A
3530,Vlaams-Brabant,Halle-Vilvoorde,Hal-Vilvorde,Sint-Genesius-Rode,Vlaams-Brabant,Brabant flamand,Flämisch-Brabant,23101,Sint-Genesius-Rode,Rhode-Saint-Genèse,Sint-Genesius-Rode,23101A322,PANORAMA,PANORAMA,PANORAMA,23101A
